@relation mfccA2-weka.filters.unsupervised.attribute.Remove-R15

@attribute speech {1,0}
@attribute ' Avgf0' numeric
@attribute ' Avgf1' numeric
@attribute ' Avgf2' numeric
@attribute ' Avgf3' numeric
@attribute ' Avgf4' numeric
@attribute ' Avgf5' numeric
@attribute ' Avgf6' numeric
@attribute ' Avgf7' numeric
@attribute ' Avgf8' numeric
@attribute ' Avgf9' numeric
@attribute ' Avgf10' numeric
@attribute ' Avgf11' numeric
@attribute ' Avgf12' numeric

@data
0,5.862063,6.092234,5.122237,4.674153,3.879549,3.775907,4.560956,4.761865,4.722564,5.103737,5.677159,6.12936,6.437878
0,5.898512,6.131091,5.107468,4.658985,3.963281,3.88249,4.570797,4.852416,4.807018,5.231173,5.854272,6.234305,6.542138
0,5.996011,5.859849,5.128133,4.705031,3.970978,3.880844,4.720111,5.03644,5.114255,5.519973,6.210304,6.442488,6.766049
0,6.025567,6.298432,5.190619,4.752678,4.001737,3.903428,4.643946,5.122016,5.187106,5.754727,6.461544,6.584421,6.673376
0,5.968475,5.798628,5.04568,4.617787,3.969549,4.04163,4.981965,5.397423,5.322202,5.643032,6.26017,6.387869,6.644441
0,6.081216,6.285331,5.164029,4.679556,3.964699,3.949965,4.861368,5.162289,5.133156,5.60052,6.245284,6.363928,6.618849
0,5.792734,5.66989,5.015811,4.653617,3.92075,3.969159,4.798943,5.231272,5.286976,5.649678,6.329997,6.392875,6.6635
0,6.442024,6.22808,5.395194,4.848907,4.270298,4.45491,5.057172,5.09185,4.949216,5.3045,5.857134,6.10563,6.504883
0,5.958298,6.379617,5.219922,4.748788,3.999141,3.908185,4.677022,5.098411,5.227008,5.700396,6.365841,6.425019,6.679319
0,6.015058,6.058663,5.132815,4.703884,3.907416,3.970285,4.847856,5.321989,5.400512,5.90222,6.728267,6.80839,7.066781
0,6.041067,6.071931,5.138176,4.736836,4.074856,4.050542,4.989867,5.443389,5.530446,6.095434,6.98338,6.854123,7.005365
0,5.988838,6.06007,5.083986,4.743322,4.0714,4.056093,4.870634,5.396309,5.484053,6.037602,6.830282,6.837338,6.998443
0,6.07263,6.026081,5.150516,4.710945,3.997512,4.190246,5.073738,5.454191,5.423946,5.999778,6.776693,6.818159,6.940224
0,6.290616,5.954189,5.340003,5.054906,4.587472,4.601681,5.50697,6.081734,6.221076,6.737755,7.435127,7.612404,7.742323
0,6.660562,6.498431,5.630359,5.263058,4.770482,4.763844,5.524481,5.952967,6.279049,6.785878,7.500739,7.617928,7.725419
0,5.953671,5.98099,5.168297,4.73809,4.061889,4.152106,4.961809,5.555965,6.027172,6.619733,7.361786,7.534124,7.816923
0,5.998398,6.247147,5.204373,4.7339,4.080544,4.198273,5.101931,5.630861,5.940981,6.536183,7.347347,7.602479,7.775268
0,6.105986,5.918928,5.124924,4.687256,4.067792,4.16627,4.885381,5.525832,5.935731,6.50675,7.211734,7.38461,7.503818
0,6.273942,6.213248,5.907311,5.773312,5.508122,5.785431,6.412026,6.794728,7.082106,7.457293,8.023423,9.097378,9.752974
0,6.50536,6.15895,5.271833,4.872273,4.256859,4.375631,4.772023,4.860473,4.870324,5.226388,5.849879,6.480106,6.967042
0,6.178132,6.229691,5.304019,4.896751,4.238652,4.245954,5.056917,5.686357,6.020615,6.595783,7.421997,7.416456,7.463906
0,6.085286,6.056612,5.147933,4.732249,4.049714,4.093444,4.983718,5.682193,6.05694,6.596979,7.231489,7.254663,7.3556
0,6.068406,6.116146,5.146536,4.711502,4.102413,4.2348,5.339128,5.880672,6.087836,6.557813,7.232811,7.18947,7.279859
0,6.06707,5.840508,5.096213,4.680743,4.083232,4.244362,5.218759,5.93131,6.096589,6.615048,7.253226,7.251226,7.381303
0,6.310871,6.27477,5.266917,4.851433,4.181266,4.22151,5.129673,5.732847,5.971066,6.49358,6.995596,7.050519,7.284119
0,6.180723,6.025269,5.18724,4.747989,4.001977,4.075148,4.952314,5.545385,5.67186,6.335557,7.02508,6.992609,7.153821
0,6.156035,6.091003,5.196259,4.71248,3.996954,4.080269,4.795447,5.37861,5.548212,6.337655,7.046298,6.882561,7.131314
0,6.52484,6.209936,5.26822,4.842639,4.145221,4.196511,4.946744,5.575743,5.722462,6.419339,7.184704,6.934999,7.155579
0,6.795545,6.150915,5.357583,4.999916,4.445093,4.473894,5.365073,5.976843,6.047006,6.536869,7.230381,7.134322,7.300869
0,6.763602,6.245786,5.454948,5.170739,4.629453,4.544975,5.521073,6.052779,5.912995,6.376815,6.950478,7.07899,7.226423
0,6.559992,5.978776,5.279643,4.894182,4.280802,4.720981,5.469138,5.452826,5.521691,5.626886,6.025994,6.669311,7.021646
0,6.460398,5.881907,5.234026,4.872502,4.290122,4.371972,5.434984,5.928031,5.98936,6.41851,7.056925,7.225625,7.301885
0,6.888399,6.378924,5.2787,4.807398,4.173791,4.185389,5.227527,5.84033,6.060061,6.291906,7.107181,7.133937,7.222057
0,6.723224,6.060836,5.320471,4.965758,4.323428,4.336587,5.163097,5.661286,5.731966,6.193814,6.970576,7.044746,7.157765
0,6.326784,6.402608,5.3688,4.916879,4.299541,4.268211,5.152103,5.585647,5.493138,5.989749,6.765534,6.933117,7.025154
0,6.182221,6.14938,5.161323,4.711035,4.067283,4.057202,4.772224,5.251923,5.284292,5.887941,6.537765,6.720378,6.853965
0,6.1056,5.753184,5.078197,4.633989,4.047657,4.388545,5.13586,5.329069,5.318142,5.966984,6.611443,6.818579,6.969531
0,6.055358,5.345515,4.856761,4.432463,3.984002,4.196345,5.004382,5.403382,5.357456,5.998783,6.653724,6.832867,6.995868
0,5.90199,4.338611,4.009582,3.882057,3.708525,4.040123,4.964383,5.460157,5.301116,5.92573,6.637669,6.721126,6.937267
0,6.4316,4.638224,4.389903,4.355692,4.074805,4.200756,5.021028,5.454903,5.203105,5.834977,6.471617,6.66335,6.852856
0,5.911746,4.286193,4.064239,3.936678,3.839302,4.139209,4.922971,5.340061,5.501066,6.074735,6.793685,6.999494,7.175578
0,6.385884,6.292366,5.280447,4.834535,4.131511,4.275066,5.039229,5.301394,5.374113,5.553428,5.873601,6.426866,6.780066
0,5.280557,3.661322,3.435962,3.308459,3.271174,3.661193,4.608567,5.189856,5.244961,6.099021,6.866908,6.930279,7.210859
0,5.366563,3.693648,3.448499,3.314558,3.300149,3.677788,4.764927,5.463241,5.353248,6.146848,6.88019,6.877655,7.075532
0,5.745799,4.079252,3.815734,3.659844,3.613194,3.909638,4.88325,5.369407,5.42632,6.254238,6.900103,7.039497,7.408182
0,5.411677,3.857637,3.69891,3.506688,3.385876,3.759442,4.772341,5.318025,5.407999,6.222707,6.695704,6.885496,7.087965
0,5.905699,3.943561,3.689045,3.513813,3.427464,3.831194,4.792497,5.358597,5.560887,6.096592,6.659855,6.810203,6.969595
0,5.214768,3.521664,3.207841,3.124242,3.212035,3.613722,4.619732,5.159328,5.265678,5.891266,6.549692,6.702887,6.961376
0,5.141413,3.452803,3.212213,3.090758,3.134859,3.620432,4.603828,5.127085,5.34949,5.971385,6.55067,6.77697,7.022495
0,5.274068,3.568254,3.49091,3.254026,3.28924,3.717376,4.728906,5.251816,5.472021,6.142318,6.743515,6.871802,7.015925
0,5.718745,4.386447,4.3197,3.733685,3.646876,4.023825,4.971396,5.382147,5.555562,6.042112,6.600762,6.7628,6.962487
0,5.622242,4.666085,4.990847,3.908526,3.534043,3.913809,4.977998,5.457855,5.405888,6.004997,6.619402,6.730743,6.962827
0,6.475574,5.882779,5.185514,4.772503,3.992044,4.056172,4.786929,5.008707,4.961202,5.149793,5.596983,6.093227,6.520691
0,5.693667,4.464783,4.992838,4.159239,3.742749,4.038626,5.501281,5.942673,5.528378,6.096294,6.683034,6.631166,6.918131
0,5.467803,4.244065,4.73733,4.215133,3.627805,4.140043,5.514499,6.028178,5.844053,6.171631,6.594325,6.606651,6.855513
